id,title,company,description,location,contractType,secteurActivite,fonction,experienceRequise,experienceLevel,niveauEtude,typeTeletravail,nombrePostes,salary,skills,domain,publishDate,sourceSite,sourceUrl
"0","Femme de chambre/Valet de Chambre - Marrakech","Confidentiel","Domino RH recrute pour le compte d'un prestigieux Hôtel à Marrakech une Femme de chambre ou Valet de Chambre. Expérience dans un poste similaire est obligatoire. Salaire : 3800 DH Contrat : Intérim.","Marrakech","Interim","Tourisme / Hôtellerie / Restauration","Cuisinier/Serveur(se)/Femme ménage/Nounou","","","Bac","","1","3 000 - 4 000 DH","","Tourisme / Hôtellerie / Restauration","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303394/Femme-de-chambreValet-de-Chambre-Marrakech.html"
"0","Réceptionnistes Hôtel - RABAT (Expérience Exigée)","Hotel *4","Notre hôtel situé a Rabat recrute des Réceptionnistes (H/F) sérieux (se) et motivé (e). Profil recherché: .Expérience obligatoire en hôtellerie .Bonne présentation .Maitrise du Français (anglais souhaitable) .Sens de l'accueil et du service client .Disponibilité immédiate","Rabat","A discuter","Tourisme / Hôtellerie / Restauration","Assistant/Ventes/Accueil","","","Bac","","1","À discuter","","Tourisme / Hôtellerie / Restauration","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304070/Réceptionnistes-Hôtel-RABAT-(Expérience-Exigée).html"
"0","Merchandiser à Casablanca","Confidentiel","Nous sommes le leader de la distribution au niveau national. On cherche pour notre compte des merchandiseurs Casablanca qui sera en charge de : - Visite les points de vente de son secteur géographique afin d'optimiser la visibilité des marques qu'il représente. - Monter des opérations promotionnelles- Mettre en œuvre des réassorts des produits en linéaire (rayon, têtes de caisses) et/ou des mises en avant déjà en place - Mettre en place des actions merchandising - Être l'ambassadeur de la marque auprès de la grande distribution - Faire des relevés d’information - Faire un reporting journalier de son activité. Si vous êtes intéressés, postulez rapidement en réponse à cette annonce.","Casablanca","A discuter","Grande Distribution","Commercial professionnels (B2B)","","","Pas important","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10299423/Merchandiser-à-Casablanca.html"
"0","Manutentionnaire à Marrakech","Confidentiel","Une entreprise leader nationale dans son secteur, souhaite renforcer son équipe logistique, et cherche dans ce sens un manutentionnaire avec les caractéristiques suivantes : Bonne condition physique. Sérieux, ponctuel et rigoureux. Capacité à travailler en équipe. Une première expérience en entrepôt est un plus (non obligatoire).Nous vous proposons un cadre de travail agréable et challengeant, avec une gestion de carrière au point et une déclaration auprès des organismes sociaux à partir du 1ér mois d'intégration. Si votre profil correspond aux critères demandés, prière de nous transmettre votre candidature via ce site. Dans l'attente de vous lire","Marrakech","A discuter","Grande Distribution","Logistique/Métiers du Transport","","","Pas important","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10257432/Manutentionnaire-à-Marrakech.html"
"0","Vendeur conventionnel à Marrakech","Confidentiel","Une entreprise leader nationale dans son secteur, souhaite renforcer son équipe commerciale, et cherche dans ce sens un vendeur avec les caractéristiques suivantes : * Une expérience probante dans le domaine de la distribution auprès des détaillants (circuit traditionnel).* Avoir une connaissance élargie de la ville et de ses différents points de vente.* Aime relever les défis et atteindre les objectifs fixés par la Direction.Nous vous proposons un cadre de travail agréable et challengeant, avec une gestion de carrière au point et une déclaration auprès des organismes sociaux à partir du 1ér mois d'intégration. Si votre profil correspond aux critères demandés, prière de nous transmettre votre candidature via ce site. Dans l'attente de vous lire.","Marrakech","A discuter","Grande Distribution","Commercial professionnels (B2B)","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10299932/Vendeur-conventionnel-à-Marrakech.html"
"0","Animateur hse / casablanca","AN","Dans le cadre du renforcement de notre système de management Hygiène, Sécurité et Environnement, nous recrutons un Animateur HSE. Vous aurez pour missions de : • Réaliser des tournées HSE régulières sur l’ensemble des ateliers et zones de travail. • Contrôler le respect des règles d’hygiène, de sécurité et d’environnement. • Vérifier la propreté des postes de travail, des sanitaires, des vestiaires et des zones communes. • S’assurer de la bonne gestion des déchets (tri, stockage, évacuation). • Contrôler l’application des consignes HSE et l’affichage réglementaire. • Vérifier le port et l’état des Équipements de Protection Individuelle (EPI). • Identifier les situations à risque et les non-conformités HSE. • Proposer, mettre en œuvre et suivre les actions correctives et préventives. • Sensibiliser le personnel aux bonnes pratiques HSE. • Participer à la mise à jour des procédures et supports HSE. Profil recherché : • Bac+2 / Bac+3 en HSE, QHSE, Environnement ou équivalent. • Expérience réussie dans un milieu industriel. • Bonne connaissance de la réglementation HSE. • Rigueur, sens de l’observation, autonomie et bon relationnel. • Capacité à travailler sur le terrain et à faire respecter les consignes","Casablanca","CDI","Mode / Luxe / Beauté","Qualité/Hygiène/Sécurité/Environnement","","","Bac","","1","À discuter","","Mode / Luxe / Beauté","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304042/Animateur-hse-casablanca.html"
"0","Assistant(e) adv en intérim / casablanca","Manpower maroc","Missions principales : - Saisie et suivi des commandes clients - Établissement des devis, bons de commande et factures - Suivi des livraisons et coordination avec les services internes - Gestion de la relation clients (téléphone, email) - Mise à jour des bases de données clients - Traitement des réclamations et suivi des dossiers Profil recherché : - Bac+2 / Bac+3 en gestion, commerce ou équivalent - Expérience souhaitée dans un poste similaire - Maîtrise des outils bureautiques (Excel, Word) - Bon sens de l’organisation et rigueur - Bon relationnel et esprit d’équipe","Casablanca","Interim","Industrie","Assistant/Ventes/Accueil","","","Bac","","1","4 000 - 6 000 DH","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304038/Assistant(e)-adv-en-intérim-casablanca.html"
"0","Superviseur Gardiennage / Marrakech","Confidentiel","Nous recrutons pour le compte de notre client un Superviseur Gardiennage et Nettoyage afin d’assurer la bonne gestion opérationnelle des équipes et la qualité des prestations sur site. Missions principales : -Superviser et encadrer les équipes de gardiennage et de nettoyage sur les différents sites. -Veiller au respect des procédures de sécurité, d’hygiène et de propreté. -Assurer la planification des équipes, le suivi des plannings et la gestion des remplacements. -Contrôler la qualité des prestations et intervenir en cas de dysfonctionnement. -Veiller à la bonne utilisation du matériel et des produits. -Effectuer des visites de contrôle régulières pour garantir le respect des standards de qualité. -Maintenir une communication constante avec les clients pour répondre à leurs besoins et résoudre les éventuels problèmes Profil recherché : -Expérience confirmée en supervision d’équipes de gardiennage et/ou de nettoyage. -Bon sens de l’organisation et du leadership. -Capacité à gérer plusieurs sites et priorités. -Bonne communication et sens du service client. -Connaissance des normes de sécurité et d’hygiène.","Marrakech","CDI","Informatique / IT","Surveillance/Sécurité","","","Bac","","1","À discuter","","Sécurité / Surveillance / Gardiennage","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304030/Superviseur-Gardiennage-Marrakech.html"
"0","Chargé des achats / Casablanca","Confidentiel","Dans le cadre du développement de l’activité de notre client, nous recherchons une Chargée des Achats pour rejoindre son équipe et contribuer à l’optimisation du processus d’approvisionnement. Missions : -Identifier, sélectionner et évaluer les fournisseurs -Négocier les conditions d’achat (prix, qualité, délais) -Suivre les commandes jusqu’à la réception finale -Veiller à la gestion optimale des stocks -Assurer le suivi de la performance fournisseurs et du marché -Collaborer étroitement avec les différents services internes Profil recherché : -Bac+3 / Bac+5 en Achats, Logistique, Gestion ou équivalent -Première expérience réussie dans un poste similaire -Excellentes compétences en négociation et communication -Rigueur, esprit d’analyse et sens des priorités -Maîtrise des outils bureautiques et logiciels de gestion","Casablanca","CDI","Transport / Achat / Logistique","Achat","","","Bac","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304025/Chargé-des-achats-Casablanca.html"
"0","Infirmierauxiliaire / fès","Confidentiel","Nous sommes à la recherche des infirmiers auxiliaire fraichement diplômé Ville Fes","Fès","A discuter","Santé / Médical","","","","Bac","","1","À discuter","","Santé / Médical","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304021/Infirmierauxiliaire-fès.html"
"0","Agents administratifs assurance à tanger (h/f) / bac+3","DEKRA Services","Nous cherchons dans le cadre de l’intérim, longue durée, des Agents Administratifs pour le compte d’une société d’assurance filiale d’un grand organisme financier à Tanger. Vous serez en charge du traitement des dossiers maladie Bac+3 avec une 1ère expérience en cabinet d’assurance de préférence. Vous avez un niveau correct en français et une bonne maitrise de l'Excel. Salaire net : 4500 Dhs","Tanger","Interim","Banque / Finance","Commercial particuliers (B2C)","","","Bac","","1","3 000 - 4 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10304002/Agents-administratifs-assurance-à-tanger-(hf)-bac3.html"
"0","Aide livreur permis C à Rabat","Confidentiel","Nous recherchons un aide livreur disposant du permis c, basé à Rabat missions principales : -aider au chargement et déchargement des marchandises -accompagner le chauffeur sur les tournées de livraison -veiller à la bonne présentation des produits livrés -respecter les itinéraires et les horaires prévus -assurer un bon contact avec les clients sur le terrain profil recherché : -permis c obligatoire et en cours de validité -bonne condition physique et sens du travail en équipe -ponctualité, sérieux et dynamisme -expérience dans la livraison est un atout","Rabat","A discuter","Grande Distribution","Chaufeur/Livreur/Coursier","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303993/Aide-livreur-permis-C-à-Rabat.html"
"0","TECHNICIEN_MECANIQUE_BERRECHID","Confidentiel","Pour le compte de notre client nous recrutons des techniciens maintenance ayant une expérience. Contrat : Intérim Localisation : BERRECHID","Berrechid","Interim","Industrie","Production - Gestion/Maintenance","","","Bac","","1","3 000 - 4 000 DH","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303982/TECHNICIEN-MECANIQUE-BERRECHID.html"
"0","Plongeur hotel rabat akdal","xxxx","NOUS RECRUTON SDES PLONGEUR POUR UN HOTEL 5* A RABAT DES PLONGEURS AYANT EXPERIENCE DAN SLE MEME POSTE RABAT AGDAL","Rabat","Interim","Autre","Cuisinier/Serveur(se)/Femme ménage/Nounou","","","Pas important","","1","2 000 - 3 000 DH","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10260752/Plongeur-hotel-rabat-akdal.html"
"0","caristes domaine automobile (tanger)","xxxx","nous avons besoin de 6 caristes • Profil : Min 1 ans d'expérience dans le domaine automobile • Diplôme : l'attestation ou permis cariste","Tanger","Interim","Autre","Production - Opérateur/Manoeuvre","","","Pas important","","1","2 000 - 3 000 DH","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303978/caristes-domaine-automobile-(tanger).html"
"0","مراكش طريق فاس - عاملة نظافة - Marrakech","","نعلن عن توظيف عاملة نظافة تتوفر على وسيلة نقل، للعمل في فيلا على طريق فاس ، مع إمكانية المبيت يومين في الأسبوع. يرجى إرسال السيرة الذاتية","Marrakech","","","","","","","","1","","","","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303976/مراكش-طريق-فاس-عاملة-نظافة.html"
"0","Agent de scan et Archivage - Al Hoceima","DAMA","Nous recrutons pour le compte de notre client qui opère dans le domaine de la publicité, Marketing et Communication un Agent de scan documentaire et Archivage sur la ville de Al Hoceïma. Missions principales : · Préparation de l’espace de travail et installation du scanner (éventuel montage des différentes parties du scanner au besoin) ; · Préparation des documents : réception, contrôle de l’état physique des documents, vérification de l'intégrité, tri, et préparation physique des documents avant leur numérisation ; · Paramétrage et calibrage des scanners : appliquer les paramètres de configuration (résolution, format, luminosité, etc) adéquats afin d’assurer une numérisation de qualité ; · Numérisation & indexation: utilisation de scanners à haute cadence pour convertir les documents physiques en formats numériques et saisir les indexes associés. · Contrôle qualité : Vérification de la qualité des numérisations, de la complétude des images et de la conformité de l’indexation réalisée. · Classement: Organisation des fichiers dans des systèmes et application mises à disposition. · Maintenance : Entretien préventif des équipements de numérisation confiés. Compétences et aptitudes : · Techniques : Maîtrise des logiciels de numérisation, des outils bureautiques et des systèmes de gestion documentaire. · Qualités personnelles : Rigueur, méthode, logique, esprit d'organisation, souci de la qualité et capacité à travailler en autonomie et en équipe. Responsabilités : · Veiller à préserver la confidentialité des données traitées ; · Assurer le respect des consignes métiers et des règles formalisme des échanges avec les interlocuteurs impliqués dans le processus ; · Veiller au respect des normes de productivité et des standards de qualité. · Rendre compte de la volumétrie réalisée et des difficultés rencontrés.","Al Hoceima","Interim","Autre","Assistant/Ventes/Accueil","","","Bac","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303975/Agent-de-scan-et-Archivage-Al-Hoceima.html"
"0","Courtier – Rabat - Casablanca","vhp","Nous recrutons un Courtier pour la ville de Rabat. Missions principales : Livrer et collecter les documents, factures et autres dossiers auprès des clients. Respecter les délais et les consignes de livraison. Assurer un suivi rigoureux et un reporting régulier. Profil recherché : Expérience souhaitée dans le courtage ou la gestion de documents. Sens de l’organisation, rigueur et ponctualité. Bon relationnel et sens du service client. Localisation : Rabat Rémunération : À discuter selon profil","Casablanca","Interim","Autre","Chaufeur/Livreur/Coursier","","","Pas important","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303972/Courtier-–-Rabat.html"
"0","Contrôleur magasin - casablanca","BEST PROFIL","Entreprise -Best Profil recrute pour le compte de son client un contrôleur magasin à Casablanca ayant une expérience obligatoire dans le domaine. Poste Le contrôle qualitatif et quantitatif des marchandises à la réception et à l’expédition (vérification des colis, références, états d’arrivage, étiquettes, etc.) La vérification de la conformité physique et système (écarts entre réception physique et bons de réception / commandes vente / bordereaux d’expédition) Le signalement des anomalies et le respect strict des procédures de sécurité, d’éthique et de propreté sur la plateforme.","Casablanca","Interim","Autre","Commercial/Technico-Commercial","","","Bac","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303969/Contrôleur-magasin-casablanca.html"
"0","Opérateurs / opératrices coiffes automobile - Tifelt","RHS EMPLOI","Dans le cadre du renforcement de ses équipes, une société spécialisée dans la fabrication de coiffes automobiles recrute : Opérateurs / Opératrices de couture de coiffes automobile Missions principales : - Réaliser des opérations de couture sur machines industrielles - Assembler les éléments de coiffes automobiles selon les normes qualité - Respecter les consignes de sécurité, de qualité et de production Profil recherché : -Expérience en couture industrielle (un atout) -Débutants acceptés avec formation assurée Sérieux(se), motivé(e), assidu(e) Capacité à travailler en équipe Conditions : Poste basé à KHEMISSAT / TIFELT / KAMOUNI / ROUMMANI Environnement de travail structuré et stable Respecter les consignes de sécurité, de qualité et de production Transport Assuré","Tifelt","A discuter","Industrie","Production - Opérateur/Manoeuvre","","","Pas important","","1","À discuter","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303961/Opérateurs-opératrices-coiffes-automobile.html"
"0","MANUTENTIONNAIRE – AÏN SEBAÂ - Casablanca","prestataire de service","Dans le cadre des besoins de l’un de nos clients basé à Aïn Sebaâ, nous recrutons des Manutentionnaires. Missions principales : Chargement et déchargement des marchandises Manutention, déplacement et rangement des produits Respect des consignes de sécurité Aide aux équipes logistiques selon les besoins Profil recherché : Expérience souhaitée en manutention (débutants acceptés) Bonne condition physique Sérieux, ponctuel et esprit d’équipe Disponibilité immédiate Lieu : Aïn Sebaâ – Casablanca","Casablanca","Interim","Ressources Humaines / Recrutement / Intérim","Production - Opérateur/Manoeuvre","","","Pas important","","1","À discuter","","Ressources Humaines / Recrutement / Intérim","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303958/MANUTENTIONNAIRE-–-AÏN-SEBAÂ.html"
"0","Femme de ménage - Casablanca","Société de messagerie","Nous recherchons une Femme de ménage, pour notre partenaire (mission à assurer au sein du siège sur Boulevard ZERKTOUNI et sur le HUB de Ain Sebaa). Missions principales : - Nettoyage et entretien quotidien des bureaux (sols, vitres, sanitaires, etc.) - Respect des consignes d’hygiène et d’organisation - Ponctualité et discrétion exigées","Casablanca","Interim","Transport / Achat / Logistique","Cuisinier/Serveur(se)/Femme ménage/Nounou","","","Pas important","","1","À discuter","","Transport / Achat / Logistique","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303957/Femme-de-ménage-Casablanca.html"
"0","Agent De Scan et Archivage - NADOR","DAMA","Nous recrutons pour le compte de notre client qui opère dans le domaine de la publicité, Marketing et Communication un Agent de scan documentaire et Archivage sur la ville de Nador. -L’opérateur de numérisation est chargé de la préparation des documents, la numérisation via des scanners, le contrôle de la qualité, l'indexation et le classement des fichiers numériques. Missions principales -Préparer le poste de travail et installer les scanners. -Réceptionner, contrôler, trier et préparer les documents à numériser. -Paramétrer et calibrer les scanners (résolution, format, qualité). -Numériser les documents et assurer leur indexation. -Réaliser le contrôle qualité des images et de l’indexation. -Classer et organiser les fichiers numériques. -Assurer la maintenance préventive des équipements. Profil requis -Bac +2 minimum en informatique ou domaine équivalent. Compétences -Maîtrise des logiciels de numérisation, des outils bureautiques et des systèmes de gestion documentaire. Rigueur, sens de l’organisation, autonomie et esprit d’équipe.","Nador","Interim","Autre","Informatique - Systèmes d'Information","","","Bac","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303956/Agent-De-Scan-et-Archivage-NADOR.html"
"0","Chargé de Portefeuille - Meknès et régions","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à Meknès et régions. Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Profil recherché pour le poste : Chargé de Portefeuille - Meknès et régions Titulaire d’un Bac+3 minimum en Comptabilité, Finance, Commerce ou en Gestion Jeune diplômé ou justifiant d’une première expérience réussie comme commercial Dynamique, doté d’une aisance relationnelle avec un goût prononcé pour les challenges Bonne résistance à la pression et au stress Avoir l’esprit d'initiative Bonne capacité d’adaptation Habileté à créer du lien avec les clients.","Meknès","CDI","Banque / Finance","Commercial/Technico-Commercial","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303951/Chargé-de-Portefeuille-Meknès-et-régions.html"
"0","Chargé administratif rh ( h/f) - marrakech","hotel","Nous sommes à la recherche d'un chargé administratif RH ( H/F) , pour le compte d'un établissement hotelier sur Marrakech. Pour les personnes intéressées merci de nous faire parvenir vos candidatures.","Marrakech","CDI","Ressources Humaines / Recrutement / Intérim","RH/Personnel/Formation","","","Bac","","1","6 000 - 8 000 DH","","Ressources Humaines / Recrutement / Intérim","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10297514/Chargé-administratif-rh-(-hf)-marrakech.html"
"0","Contrôleur de Gestion - Marrakech","ARTUS","Nous recrutons pour notre client, un hôtel situé à Marrakech, un contrôleur de gestion. Vos missions principales consistent à élaborer et suivre les budgets, analyser les performances financières, optimiser les couts et produire des reporting mensuels pour soutenir la direction. Une expérience en hôtellerie et fortement souhaitable.","Marrakech","A discuter","Tourisme / Hôtellerie / Restauration","Comptabilite/Gestion/Audit/Finance","","","Bac","","1","À discuter","","Tourisme / Hôtellerie / Restauration","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303368/Contrôleur-de-Gestion-Marrakech.html"
"0","Ouvriers à Lissasfa, Errahma, Sidi Maârouf - Casablanca","Confidentiel","Bonjour, Nous sommes à la recherche au profit de notre usine des ouvriers sur la zone de Lissasfa, oulfa, Hay Hassani, Dar 16, Errahma et Sidi maârouf. Merci de nous envoyer votre CV en réponse à cette annonce.","Casablanca","A discuter","Grande Distribution","Production - Opérateur/Manoeuvre","","","Pas important","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303942/Ouvriers-à-Lissasfa,-Errahma,-Sidi-Maârouf.html"
"0","Comptable confirmé - secteur industriel / casablanca","Confidentiel","Bonjour, Nous sommes à la recherche au profit de notre société spécialisée en industrie agroalimentaire, un comptable confirmé ayant une expérience significative en industrie. Si vous êtes intéressé(e)s, n'hésitez pas à nous envoyer votre CV en réponse à cette annonce.","Casablanca","CDI","Grande Distribution","Comptabilite/Gestion/Audit/Finance","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303939/Comptable-confirmé-secteur-industriel-casablanca.html"
"0","Chargé de Portefeuille - El Jadida","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à El Jadida. Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Faire du recouvrement terrain. Profil recherché pour le poste : Chargé de Portefeuille H/F - El Jadida Titulaire d’un Bac+3 minimum en Comptabilité, Finance, Commerce ou en Gestion Jeune diplômé ou justifiant d’une première expérience réussie comme commercial Dynamique, doté d’une aisance relationnelle avec un goût prononcé pour les challenges Bonne résistance à la pression et au stress Avoir l’esprit d'initiative Bonne capacité d’adaptation Habileté à créer du lien avec les clients","El Jadida","CDI","Banque / Finance","Commercial professionnels (B2B)","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303935/Chargé-de-Portefeuille-El-Jadida.html"
"0","Livreur permis B à Casablanca","Confidentiel","Bonjour, Nous recrutons pour le compte de notre entreprise des livreurs avec un permis B et une expérience dans la grande distribution. Merci de nous envoyer votre CV en réponse à cette annonce.","Casablanca","Interim","Grande Distribution","Chaufeur/Livreur/Coursier","","","Bac","","1","À discuter","","Grande Distribution","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303932/Livreur-permis-B-à-Casablanca.html"
"0","Chargé de Portefeuille - Dakhla","Fondation Arrawaj","Fondation ARRAWAJ, est un acteur économique et social majeur dans le secteur de la micro-finance, elle s’appuie sur un capital humain fort de plus de 2000 collaborateurs, réparti sur un réseau de plus de 208 agences.Dans le cadre de son développement, la fondation ARRAWAJ recrute des Chargés de Portefeuille H/F au niveau de notre agence à Dakhla. Missions : En tant que « Chargé de Portefeuille », vous aurez pour principales missions : Gérer et développer le portefeuille client Faire des prospections de nouveaux clients Mettre en avant nos produits et nos services auprès des clients potentiels Accompagner et conseiller les clients Fidéliser les clients Veiller à garder un contact régulier avec les clients Gérer et suivre les dossiers en cours Faire du recouvrement terrain. Profil recherché pour le poste : Chargé de Portefeuille H/F - Dakhla Titulaire d’un Bac+3 minimum en Comptabilité, Finance, Commerce ou en Gestion Jeune diplômé ou justifiant d’une première expérience réussie comme commercial Dynamique, doté d’une aisance relationnelle avec un goût prononcé pour les challenges Bonne résistance à la pression et au stress Avoir l’esprit d'initiative Bonne capacité d’adaptation Habileté à créer du lien avec les clients","Dakhla","CDI","Banque / Finance","Commercial particuliers (B2C)","","","Bac","","1","4 000 - 6 000 DH","","Banque / Finance / Assurance","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303931/Chargé-de-Portefeuille-Dakhla.html"
"0","Chargé(e) qhsee / casablanca","vhp","recrutons un(e) Chargé(e) QHSEE pour notre client a mohammedia . Responsabilités : Élaborer, animer et veiller à l’application des politiques Qualité, Hygiène, Sécurité et Environnement sur le périmètre défini. Mettre en œuvre des actions de formation, de sensibilisation et de communication en matière de QHSEE. Assurer les relations avec les autorités, administrations et intervenants externes. Réaliser les audits normatifs et les audits terrain. Proposer et suivre les actions d’amélioration continue. Profil recherché : Bac+3 en QHSEE ou équivalent. Minimum 1 an d’expérience dans un poste similaire. Sens de l’organisation, rigueur et bon relationnel.","Casablanca","Interim","Autre","Qualité/Hygiène/Sécurité/Environnement","","","Bac","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303923/Chargé(e)-qhsee-casablanca.html"
"0","Roboticien expérimenté / tanger","Confidentiel","Nous recrutons pour notre usine installée à Tanger un Roboticien expérimenté pour rejoindre nos équipes. Les principales missions et taches : •Concevoir, programmer et optimiser des solutions automatisées et robotiques pour les processus de production et maintenance. •Configurer et dépanner les automates programmables industriels, et autres systèmes de contrôle. Programmation d'API : La mission inclut explicitement la conception, la programmation, et l'optimisation de systèmes automatisés, qui concernent souvent les automates programmables •Implémenter et intégrer des systèmes robotiques (ex. ABB). •Superviser l’installation des équipements automatisés et des robots. •Réaliser des maintenances préventives et correctives sur les systèmes existants. •Diagnostiquer et résoudre les pannes liées aux systèmes automatisés pour réduire les temps d’arrêt. •Analyser les processus actuels et identifier les opportunités d’amélioration via l’automatisation. •Collaborer avec les équipes de production et d’ingénierie pour mettre en œuvre des solutions adaptées. •S’assurer que tous les systèmes automatisés respectent les normes et réglementations en vigueur. •Mettre en place des protocoles de sécurité pour l’utilisation des robots et former le personnel. •Piloter ou soutenir des projets d’automatisation de la phase de conception à la livraison. •Gérer les budgets, les délais et les ressources des projets. •Maintenir une documentation détaillée des systèmes automatisés (schémas électriques, manuels d’utilisation, journaux de maintenance). Rédiger des rapports sur la performance des systèmes et proposer des recommandations d’amélioration. Votre profil: Avoir un diplôme d’ingénieur ou équivalent en automatisation, robotique, génie électrique, mécatronique ou domaine similaire. Avoir une expérience confirmée en automatisation, programmation de robots et systèmes de contrôle industriels. Maîtrise des API, systèmes SCADA et programmation robotique.","Tanger","CDI","Industrie","Production - Gestion/Maintenance","","","Bac","","1","À discuter","","Industrie / Ingénierie / Energie","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303921/Roboticien-expérimenté-tanger.html"
"0","Cariste C5 – Mohammedia & Casablanca","vhp","Nous recrutons pour notre client des Caristes titulaires du permis C5 pour intervenir sur nos sites situés à Mohammedia . Profil recherché : Permis cariste C5 obligatoire. Expérience d’au moins 1 an en tant que cariste. Maîtrise de la conduite des chariots élévateurs. Rigueur, respect des règles de sécurité et esprit d’équipe. Missions principales : Chargement et déchargement des marchandises. Stockage et rangement des produits. Respect des procédures de sécurité. Localisation : Mohammedia & Casablanca","Casablanca","Interim","Autre","Logistique/Métiers du Transport","","","Pas important","","1","À discuter","","Autre","","MarocAnnonces","https://www.marocannonces.com/categorie/309/Offres-emploi/annonce/10303919/Cariste-C5-–-Mohammedia-et-Casablanca.html"
